t_start_ms,i,o,h,l,c,v,n
1760858920000,HC2501,2830.98,2832.49,2805.17,2809,16187,316
1760858925000,RB2501,3095.9,3101.95,3091.15,3100.07,15651,315
1760858925000,HC2501,2808.63,2825.65,2807.35,2819.55,16466,315
1760858930000,RB2501,3100.22,3114,3097.53,3111.29,16478,318
1760858930000,HC2501,2819.13,2826.73,2812.77,2814.81,16430,318
1760858935000,RB2501,3111.73,3119.68,3097.81,3102.58,16011,315
1760858935000,HC2501,2815.01,2833.1,2810.72,2828.06,16386,315
1760858940000,RB2501,3102.67,3114.29,3098.87,3108.06,16012,314
1760858940000,HC2501,2827.35,2839.67,2818.16,2831.58,15993,314
1760858945000,RB2501,3107.78,3112.37,3100.08,3103.91,16125,311
1760858945000,HC2501,2832.25,2832.71,2820.68,2827.07,16213,311
1760858950000,RB2501,3104.12,3116.11,3101.09,3104.66,16379,314
1760858950000,HC2501,2826.55,2827.48,2810.29,2819.17,16455,314
1760858955000,RB2501,3105.47,3111.15,3099.18,3100.8,16569,319
1760858955000,HC2501,2818.89,2828.76,2815.49,2825.3,16215,319
1760858960000,RB2501,3100.65,3107.63,3091.64,3095.89,15732,313
1760858960000,HC2501,2825.59,2852.59,2820.51,2852.39,15860,313
1760858965000,RB2501,3095.34,3096.12,3067.53,3067.53,16324,316
1760858965000,HC2501,2851.69,2857.81,2844.15,2855.75,16047,316
1760858970000,RB2501,3068.3,3075.88,3061.77,3071.61,16851,317
1760858970000,HC2501,2856.13,2866.18,2853.83,2856.39,16914,317
1760858975000,RB2501,3070.74,3073.84,3059.94,3063.02,15888,313
1760858975000,HC2501,2855.97,2860.31,2847.65,2847.9,16174,313
1760858980000,RB2501,3062.77,3062.77,3048.17,3054.36,16028,317
1760858980000,HC2501,2846.93,2861.12,2843.27,2853.43,16398,317
1760858985000,RB2501,3055.01,3067.12,3050.97,3053.68,16110,315
1760858985000,HC2501,2853.12,2868.63,2851.13,2859.29,16539,315
1760858990000,RB2501,3054.13,3057.67,3040.88,3057.32,16499,319
1760858990000,HC2501,2860.24,2860.5,2842.49,2854.04,15680,319
1760858995000,RB2501,3056.61,3067.34,3048.06,3064.59,15716,320
1760858995000,HC2501,2854.7,2862.85,2847.69,2849.37,15977,320
1760859000000,RB2501,3064.61,3071.12,3050.46,3050.46,15674,312
1760859000000,HC2501,2849.81,2849.93,2830.8,2838.17,15571,312
1760859005000,RB2501,3049.99,3054.35,3040.4,3041.91,15686,313
1760859005000,HC2501,2837.72,2842.43,2828.68,2842.13,15842,313
1760859010000,RB2501,3042.61,3042.61,3025.53,3029.05,15625,307
1760859010000,HC2501,2842.18,2854.08,2842.18,2844.53,15715,307
1760859015000,RB2501,3029.78,3038.46,3027.08,3035.48,15914,316
1760859015000,HC2501,2844.44,2847.4,2829.61,2829.61,16340,316
1760859020000,RB2501,3034.84,3045.61,3033.13,3045.61,16051,311
1760859020000,HC2501,2830.16,2838.39,2818.49,2832.2,15372,311
1760859025000,RB2501,3046.27,3060.94,3039.04,3060.13,16128,317
1760859025000,HC2501,2831.36,2836,2820.29,2826.17,15345,317
1760859030000,RB2501,3060.06,3074.8,3056.03,3070.75,17051,317
1760859030000,HC2501,2825.67,2840.48,2822.23,2830.9,16053,317
1760859035000,RB2501,3070.36,3085.44,3067.49,3070.89,16227,318
1760859035000,HC2501,2829.98,2832.98,2814.19,2819.27,16398,318
1760859040000,RB2501,3070.11,3075.44,3063.04,3064.06,16445,315
1760859040000,HC2501,2818.38,2837.74,2818.23,2837.18,17009,315
1760859045000,RB2501,3064.02,3065.16,3049.1,3054.76,16070,315
1760859045000,HC2501,2837.37,2837.37,2818.32,2818.32,16469,315
1760859050000,RB2501,3055.24,3069.8,3055.24,3064.01,16167,316
1760859050000,HC2501,2817.69,2830.8,2807.21,2807.21,15973,316
1760859055000,RB2501,3064.53,3087.8,3064.53,3087.8,15591,317
1760859055000,HC2501,2807.31,2811.2,2789.22,2797.21,16728,317
1760859060000,RB2501,3086.98,3086.98,3066.13,3068.75,17238,323
1760859060000,HC2501,2797.11,2813.08,2791.67,2803.77,16179,323
1760859065000,RB2501,3068.39,3072.97,3060.62,3069.15,16238,318
1760859065000,HC2501,2803.18,2804.2,2791.46,2795.36,16036,318
1760859070000,RB2501,3070.03,3078.95,3063.86,3078.31,15817,312
1760859070000,HC2501,2796.11,2801.4,2788.28,2795.79,15736,312
1760859075000,RB2501,3078.91,3087.02,3075.98,3079.53,16441,318
1760859075000,HC2501,2796.19,2801.25,2791.45,2795.04,15920,318
1760859080000,RB2501,3079.05,3091.88,3076.84,3088.1,15858,320
1760859080000,HC2501,2794.38,2812.64,2790.04,2808.58,16316,320
1760859085000,RB2501,3088.08,3089.85,3077.79,3080.52,15316,312
1760859085000,HC2501,2807.96,2810.35,2791.17,2791.17,15727,312
1760859090000,RB2501,3080.14,3081.18,3059.4,3061.46,15601,313
1760859090000,HC2501,2791.71,2800.21,2787.35,2798.41,15793,313
1760859095000,RB2501,3061.68,3079.23,3060.98,3073.16,16110,313
1760859095000,HC2501,2799.08,2800.28,2787.41,2790.73,16318,313
1760859100000,RB2501,3072.98,3078.1,3067.14,3069.66,15673,310
1760859100000,HC2501,2790.32,2791.23,2778.02,2786.09,15196,310
1760859105000,RB2501,3069.95,3072.08,3052.1,3056.77,15821,319
1760859105000,HC2501,2786.53,2791.93,2780.31,2791.41,16230,319
1760859110000,RB2501,3055.95,3087.46,3055.95,3084.47,15640,317
1760859110000,HC2501,2791.49,2792.47,2770.08,2783.61,16107,317
1760859115000,RB2501,3085.25,3105.17,3085.25,3100.68,16368,319
1760859115000,HC2501,2784,2789.07,2774.62,2777.09,16150,319
1760859120000,RB2501,3100.21,3105.9,3095.5,3102.27,16377,315
1760859120000,HC2501,2776.72,2781.17,2769.47,2778.84,16373,315
1760859125000,RB2501,3101.3,3109.34,3097.11,3100.54,16802,318
1760859125000,HC2501,2779.09,2790.65,2776.96,2782.28,16007,318
1760859130000,RB2501,3099.58,3110.34,3093.84,3097.72,15748,316
1760859130000,HC2501,2781.64,2797.21,2781.09,2789.42,16480,316
1760859135000,RB2501,3098.63,3116.29,3093.59,3112.21,15772,309
1760859135000,HC2501,2789.84,2789.84,2777.85,2789.27,15610,309
1760859140000,RB2501,3112.83,3117.11,3100.14,3100.8,16577,318
1760859140000,HC2501,2790.08,2794.96,2775.31,2780.49,16469,318
1760859145000,RB2501,3101.65,3103.67,3086.3,3095.17,16506,317
1760859145000,HC2501,2780.91,2795.06,2778.2,2788.35,15469,317
1760859150000,RB2501,3095.09,3102.37,3083.19,3101.8,16560,319
1760859150000,HC2501,2787.69,2811.57,2786.43,2811.37,16822,319
1760859155000,RB2501,3102.71,3116.56,3100.46,3101.99,16222,313
1760859155000,HC2501,2810.72,2821.46,2801.65,2816.38,15777,313
1760859160000,RB2501,3102.06,3113.39,3101.17,3104.65,16261,313
1760859160000,HC2501,2816.36,2831.41,2814.4,2829.74,16734,313
1760859165000,RB2501,3104.8,3124.25,3096.59,3122.94,15485,313
1760859165000,HC2501,2829.34,2844.39,2829.08,2835.9,15784,313
1760859170000,RB2501,3123.33,3125.68,3116.64,3122.05,16610,314
1760859170000,HC2501,2835.28,2844.82,2828.58,2843.63,16301,314
1760859175000,RB2501,3121.72,3139.17,3116.99,3139.17,16732,318
1760859175000,HC2501,2844.45,2853.21,2843.12,2844.37,16310,318
1760859180000,RB2501,3138.41,3139.63,3124.27,3136.1,16105,312
1760859180000,HC2501,2843.5,2851.15,2839.34,2844,15951,312
1760859185000,RB2501,3135.92,3136.13,3114.47,3123.37,15913,319
1760859185000,HC2501,2844.93,2846.57,2835.14,2839.12,16117,319
1760859190000,RB2501,3122.43,3133.66,3118.33,3133.36,15285,318
1760859190000,HC2501,2839.53,2843.88,2828.29,2830.73,16617,318
1760859195000,RB2501,3134.07,3160.07,3134.07,3159.07,16459,314
1760859195000,HC2501,2830.95,2853.46,2828.85,2853.46,16089,314
1760859200000,RB2501,3159.75,3169.07,3154.02,3165.63,15722,315
1760859200000,HC2501,2853.05,2853.05,2838.78,2842.56,15885,315
1760859205000,RB2501,3164.87,3180.26,3160.94,3180.26,15701,315
1760859205000,HC2501,2841.89,2842.02,2830.7,2832.08,16218,315
1760859210000,RB2501,3179.36,3180.97,3166.13,3168.55,16379,317
1760859210000,HC2501,2831.8,2835.56,2825.6,2834.87,16296,317
1760859215000,RB2501,3168.81,3172.16,3151.36,3151.36,16436,317
1760859215000,HC2501,2834.85,2837.72,2817.22,2822.69,16224,317
1760859220000,RB2501,3150.96,3155.02,3140.83,3154.39,16541,316
1760859220000,HC2501,2823.44,2832.77,2819.3,2828.5,16109,316
1760859225000,RB2501,3153.62,3160.56,3146.36,3156.99,16905,316
1760859225000,HC2501,2829.32,2829.97,2813.37,2823.03,16272,316
1760859230000,RB2501,3157.57,3159.72,3146.89,3151.75,16076,314
1760859230000,HC2501,2822.81,2826.26,2816.46,2817.04,16391,314
1760859235000,RB2501,3151.64,3158.1,3135.59,3136.48,15658,315
1760859235000,HC2501,2817.31,2827.94,2813.15,2813.46,16184,315
1760859240000,RB2501,3135.94,3149.34,3131.01,3147.4,16827,319
1760859240000,HC2501,2812.89,2823.18,2810.77,2821.24,16182,319
1760859245000,RB2501,3146.75,3146.75,3133.77,3142.07,15545,315
1760859245000,HC2501,2822.17,2834.26,2821.07,2826.9,15916,315
1760859250000,RB2501,3142.49,3153.31,3137.47,3144.21,16456,310
1760859250000,HC2501,2826.66,2831.68,2821.27,2831.05,16013,310
1760859255000,RB2501,3143.83,3152.63,3139.33,3144.5,16358,320
1760859255000,HC2501,2831.78,2833.48,2822.89,2829.26,15447,320
1760859260000,RB2501,3143.53,3145.3,3124.12,3124.12,16298,315
1760859260000,HC2501,2830.06,2834.2,2818.43,2822.69,16289,315
1760859265000,RB2501,3123.5,3138.34,3117.54,3118.55,16209,313
1760859265000,HC2501,2823.5,2840.08,2821.76,2824.03,15828,313
1760859270000,RB2501,3118.37,3121.26,3101.37,3104.57,15795,311
1760859270000,HC2501,2823.44,2856.97,2823.44,2848.99,16144,311
1760859275000,RB2501,3104.05,3118.66,3103.25,3115.62,16323,316
1760859275000,HC2501,2848.92,2868.29,2848.27,2850.34,16347,316
1760859280000,RB2501,3114.67,3121.02,3108.66,3112.54,16415,314
1760859280000,HC2501,2850,2853.16,2837.21,2837.92,16475,314
1760859285000,RB2501,3113.05,3119.58,3107.29,3115.95,16391,318
1760859285000,HC2501,2837.57,2852.75,2835.84,2852.31,15889,318
1760859290000,RB2501,3115.93,3120.23,3101.12,3105.98,15979,319
1760859290000,HC2501,2851.47,2855.16,2841.13,2849.34,16001,319
1760859295000,RB2501,3106.46,3111.2,3093.17,3093.17,16361,317
1760859295000,HC2501,2849.24,2856.1,2844.67,2845.78,16405,317
1760859300000,RB2501,3094.06,3094.15,3079.04,3079.84,15959,317
1760859300000,HC2501,2846.18,2847.68,2830.97,2832.43,15976,317
1760859305000,RB2501,3079.3,3091.29,3074.07,3088.6,15674,316
1760859305000,HC2501,2832.24,2836.35,2821.01,2822.31,16066,316
1760859310000,RB2501,3089.43,3089.74,3077.89,3088.42,15802,315
1760859310000,HC2501,2822.89,2843.87,2820.18,2843.07,16729,315
1760859315000,RB2501,3088.37,3088.42,3073.43,3075.21,16299,314
1760859315000,HC2501,2844.05,2855.83,2843.84,2845.94,15676,314
1760859320000,RB2501,3075.77,3081.25,3066.84,3080.51,16063,318
1760859320000,HC2501,2846.82,2852.92,2827.62,2829.88,16823,318
1760859325000,RB2501,3081.26,3093.27,3077.93,3090.59,15790,310
1760859325000,HC2501,2829.93,2829.93,2813.75,2820.15,15454,310
1760859330000,RB2501,3090.33,3100.19,3083.74,3094.99,16510,316
1760859330000,HC2501,2819.22,2820.44,2808.63,2815.85,16396,316
1760859335000,RB2501,3094.68,3095.62,3078.22,3093.33,16732,314
1760859335000,HC2501,2816.51,2817.03,2806.52,2813.08,16549,314
1760859340000,RB2501,3092.92,3104.32,3091.9,3093.34,16346,317
1760859340000,HC2501,2812.16,2823.13,2803.98,2810.81,15727,317
1760859345000,RB2501,3092.62,3107.21,3090.86,3105.49,15845,315
1760859345000,HC2501,2811.25,2817.11,2805.46,2817.11,15901,315
1760859350000,RB2501,3105.9,3112.81,3102.86,3110.22,15959,317
1760859350000,HC2501,2817.19,2834.13,2815.28,2823.13,16315,317
1760859355000,RB2501,3109.71,3121.11,3109.71,3120.24,15643,317
1760859355000,HC2501,2822.96,2827.3,2810.35,2811.89,16355,317
1760859360000,RB2501,3119.7,3126.06,3116.47,3117.98,16337,319
1760859360000,HC2501,2812.04,2819.26,2799.81,2799.81,15925,319
1760859365000,RB2501,3117.26,3118.97,3103.44,3107.58,15819,316
1760859365000,HC2501,2800.57,2819.56,2795.36,2795.38,15953,316
1760859370000,RB2501,3107.02,3116.7,3104.72,3112.15,16286,318
1760859370000,HC2501,2794.75,2806.86,2792.58,2796.46,16039,318
1760859375000,RB2501,3111.71,3116.07,3102.52,3111.4,16799,320
1760859375000,HC2501,2797.1,2799.4,2788.06,2798.43,16060,320
1760859380000,RB2501,3110.69,3121.05,3105.4,3119.65,15939,316
1760859380000,HC2501,2799.02,2819.9,2795.99,2807.78,16507,316
1760859385000,RB2501,3119.24,3123.29,3101.38,3108.14,16335,315
1760859385000,HC2501,2807.88,2814.9,2791.94,2795.34,15765,315
1760859390000,RB2501,3108.6,3121.24,3108.18,3118.96,16208,316
1760859390000,HC2501,2795.71,2796.03,2779.58,2780.18,16567,316
1760859395000,RB2501,3119.36,3125.95,3109.72,3109.72,16185,320
1760859395000,HC2501,2781.07,2781.09,2771.12,2777.14,16594,320
1760859400000,RB2501,3109.93,3127.99,3109.93,3126.57,16052,312
1760859400000,HC2501,2778.02,2783.3,2772.86,2780.44,16034,312
1760859405000,RB2501,3125.63,3137.56,3124.99,3130.19,16228,315
1760859405000,HC2501,2781.15,2796.38,2774.68,2791.31,15938,315
1760859410000,RB2501,3129.95,3140.62,3124.32,3137.45,16022,317
1760859410000,HC2501,2791.8,2803.02,2789.5,2795.94,15935,317
1760859415000,RB2501,3136.77,3139.52,3124.43,3132.61,16801,318
1760859415000,HC2501,2796.06,2799.13,2787.01,2787.01,16673,318
1760859420000,RB2501,3132.05,3133.12,3119.26,3120.43,16666,320
1760859420000,HC2501,2787.45,2789.28,2776.1,2783.49,16286,320
1760859425000,RB2501,3119.59,3135.65,3119.59,3132.03,15955,317
1760859425000,HC2501,2783.24,2798.83,2780.91,2795.13,16324,317
1760859430000,RB2501,3132.52,3134.03,3118.53,3123.31,15978,313
1760859430000,HC2501,2795.13,2800.71,2789.25,2796.13,16013,313
1760859435000,RB2501,3123.74,3129.58,3115.28,3129.58,16132,319
1760859435000,HC2501,2795.53,2803.81,2787.33,2803.03,16219,319
1760859440000,RB2501,3128.59,3133.12,3118.29,3122.65,16135,317
1760859440000,HC2501,2802.33,2808.98,2798.11,2801.12,17036,317
1760859445000,RB2501,3121.72,3123.47,3110.61,3118.92,16719,316
1760859445000,HC2501,2801.88,2802.3,2789.19,2793.27,15538,316
1760859450000,RB2501,3119.24,3119.85,3105.72,3111.77,16290,316
1760859450000,HC2501,2792.53,2798.33,2787.52,2793.75,16908,316
1760859455000,RB2501,3110.87,3117.85,3098.62,3116.9,16463,316
1760859455000,HC2501,2794.72,2804.6,2790.52,2802.43,15848,316
1760859460000,RB2501,3116.47,3119.84,3104.51,3106.21,15931,319
1760859460000,HC2501,2801.81,2806.38,2790.27,2801.22,15643,319
1760859465000,RB2501,3106.83,3111.02,3097.55,3108.9,15942,310
1760859465000,HC2501,2801.22,2808.45,2792.98,2807.63,15778,310
1760859470000,RB2501,3109.18,3117.65,3106.99,3113.77,16915,316
1760859470000,HC2501,2806.86,2819.2,2806.86,2819.2,15672,316
1760859475000,RB2501,3114.67,3116.52,3103.01,3107.16,15917,318
1760859475000,HC2501,2820.02,2825.23,2811.01,2811.46,15839,318
1760859480000,RB2501,3106.24,3110.3,3095.88,3101.11,15780,313
1760859480000,HC2501,2811.27,2826.3,2809.03,2822.02,15807,313
1760859485000,RB2501,3101.58,3110.61,3096.4,3106.82,16473,313
1760859485000,HC2501,2822.6,2831.22,2821.43,2830.63,16535,313
1760859490000,RB2501,3105.82,3105.87,3092.5,3099.49,15500,313
1760859490000,HC2501,2829.74,2833.1,2814.44,2830.17,16777,313
1760859495000,RB2501,3100.01,3115.76,3097.49,3115.76,16639,312
1760859495000,HC2501,2830.7,2834.24,2817.32,2819.04,16278,312
1760859500000,RB2501,3114.89,3116.59,3101.78,3106.72,16178,316
1760859500000,HC2501,2818.76,2820.21,2807.36,2813.52,16107,316
1760859505000,RB2501,3107.35,3120.68,3106.64,3116.03,16157,316
1760859505000,HC2501,2812.62,2814.65,2797.92,2799.64,16571,316
1760859510000,RB2501,3116.87,3129.56,3113.12,3127.99,16028,315
1760859510000,HC2501,2800.23,2810.99,2793.02,2809.5,15362,315
1760859515000,RB2501,3127.63,3136.6,3126.1,3133.88,15870,317
1760859515000,HC2501,2809.59,2814.68,2800.73,2807.2,16162,317
1760859520000,RB2501,3133.08,3152.23,3127.42,3150.37,16639,317
1760859520000,HC2501,2807.43,2817.03,2804.12,2812.32,16134,317
1760859525000,RB2501,3150.26,3166.34,3142.98,3164.8,15953,318
1760859525000,HC2501,2811.73,2816.93,2805.64,2809.43,15987,318
1760859530000,RB2501,3164.03,3182.28,3163.59,3171.73,15858,320
1760859530000,HC2501,2809.08,2829.01,2807.04,2828.74,16548,320
1760859535000,RB2501,3172.49,3197.59,3172.49,3197.59,16291,317
1760859535000,HC2501,2828.08,2830.72,2821.09,2823.94,16519,317
1760859540000,RB2501,3197.31,3209.3,3195.97,3197.76,16332,311
1760859540000,HC2501,2823.19,2830.54,2815.31,2817.88,15007,311
1760859545000,RB2501,3197.46,3213.27,3194.71,3211.52,15751,313
1760859545000,HC2501,2817.63,2821.19,2808.39,2817.7,15853,313
1760859550000,RB2501,3212.45,3220.15,3202.25,3207.32,16031,315
1760859550000,HC2501,2818.3,2823.7,2810.19,2811.55,16214,315
1760859555000,RB2501,3206.46,3209.55,3200.05,3208.19,15929,310
1760859555000,HC2501,2811.79,2821.15,2806.31,2821.09,16058,310
1760859560000,RB2501,3208.57,3216.64,3192.14,3192.31,16440,312
1760859560000,HC2501,2820.5,2832.37,2814.21,2827.39,15548,312
1760859565000,RB2501,3192.46,3207.33,3191.13,3200.31,15611,317
1760859565000,HC2501,2828.15,2838.85,2823.72,2824.49,16100,317
1760859570000,RB2501,3200.96,3211.11,3197.89,3205.78,15822,313
1760859570000,HC2501,2825.43,2841.82,2821.61,2837.31,15956,313
1760859575000,RB2501,3205.75,3221.36,3202.54,3219.96,15457,312
1760859575000,HC2501,2837.32,2842.3,2826.89,2828.44,15480,312
1760859580000,RB2501,3219.49,3234.04,3217.88,3224.46,16276,316
1760859580000,HC2501,2828.62,2833.66,2822.61,2824.12,16401,316
1760859585000,RB2501,3224.11,3227.56,3215.04,3220.68,15986,317
1760859585000,HC2501,2824.14,2824.14,2806.63,2811.28,16367,317
1760859590000,RB2501,3219.68,3242.23,3218.95,3234.79,15596,317
1760859590000,HC2501,2811.15,2826.28,2807.38,2819.41,16319,317
1760859595000,RB2501,3234.93,3242.91,3230.95,3235.4,15776,315
1760859595000,HC2501,2819.87,2822.8,2801.3,2803.05,15937,315
1760859600000,RB2501,3235.91,3237.77,3218.58,3235.48,16530,318
1760859600000,HC2501,2803.11,2815.83,2801.65,2814,16118,318
1760859605000,RB2501,3234.74,3245.11,3231.98,3240.16,15234,315
1760859605000,HC2501,2814.81,2823.33,2805.02,2822.58,15877,315
1760859610000,RB2501,3240.68,3267.1,3234.08,3257.05,16358,320
1760859610000,HC2501,2821.73,2827.84,2814.22,2815.06,16818,320
1760859615000,RB2501,3257.31,3274.22,3254.94,3264.95,16180,316
1760859615000,HC2501,2815.26,2820.78,2811.75,2817.38,16700,316
1760859620000,RB2501,3265.51,3283.9,3264.02,3274.77,16225,312
1760859620000,HC2501,2817.73,2831.02,2817.73,2831.02,15494,312
1760859625000,RB2501,3275.7,3275.7,3261.4,3262.76,15644,317
1760859625000,HC2501,2830.96,2839.61,2828.71,2831.97,15970,317
1760859630000,RB2501,3262.19,3273.1,3257.69,3272.39,16319,316
1760859630000,HC2501,2832.33,2835.84,2825.62,2828.67,15768,316
1760859635000,RB2501,3271.7,3272.86,3256.71,3261.26,15945,318
1760859635000,HC2501,2828.01,2849.83,2824.4,2835.93,15526,318
1760859640000,RB2501,3261.73,3277.25,3260.96,3268.08,15918,319
1760859640000,HC2501,2835.82,2853.25,2832.65,2849.28,16099,319
1760859645000,RB2501,3268.59,3274.54,3265.59,3273.6,15894,317
1760859645000,HC2501,2848.32,2850.82,2823.06,2824.07,16136,317
1760859650000,RB2501,3274.17,3297.08,3269.35,3295.83,16074,318
1760859650000,HC2501,2823.46,2831.11,2816.95,2830.2,16222,318
1760859655000,RB2501,3294.91,3310.46,3292.86,3308.61,16030,316
1760859655000,HC2501,2830.13,2847.46,2827.1,2843.92,16599,316
1760859660000,RB2501,3307.73,3316.53,3305.83,3315.47,16670,317
1760859660000,HC2501,2843.64,2854.77,2838.64,2851.49,16110,317
1760859665000,RB2501,3316.39,3330.87,3316.39,3328.23,15359,310
1760859665000,HC2501,2850.91,2854.33,2842.8,2850.46,15750,310
1760859670000,RB2501,3327.88,3331.85,3313.31,3321.36,16343,315
1760859670000,HC2501,2850.19,2866.08,2849.04,2855.59,16084,315
1760859675000,RB2501,3321.36,3331.94,3317.24,3329.83,15854,317
1760859675000,HC2501,2856.31,2858.94,2843.67,2851.71,16175,317
1760859680000,RB2501,3329.23,3336.23,3326.58,3332.39,15437,313
1760859680000,HC2501,2852.21,2855.28,2846.35,2847.69,15180,313
1760859685000,RB2501,3332.41,3343.19,3327.3,3340.99,15850,313
1760859685000,HC2501,2847.38,2871.07,2843.25,2868.93,15971,313
1760859690000,RB2501,3341.2,3342.16,3318.23,3318.23,16177,314
1760859690000,HC2501,2869.8,2873.25,2864.55,2870.88,16514,314
1760859695000,RB2501,3319.07,3342.55,3317.58,3338.16,15410,317
1760859695000,HC2501,2871.69,2888.1,2871.69,2882.02,16214,317
1760859700000,RB2501,3337.46,3337.46,3318.85,3318.86,16235,319
1760859700000,HC2501,2881.93,2894.2,2879.57,2891.82,16373,319
1760859705000,RB2501,3318.09,3330.15,3314.81,3320.55,15998,316
1760859705000,HC2501,2891.79,2903.26,2884.53,2896.62,16466,316
1760859710000,RB2501,3319.65,3321.72,3289.53,3290.33,16245,313
1760859710000,HC2501,2896.58,2900.61,2887.57,2891.02,15669,313
1760859715000,RB2501,3290.43,3305.24,3289.84,3300.39,16906,315
1760859715000,HC2501,2891.98,2898.18,2885.81,2889.61,15204,315
1760859720000,RB2501,3299.46,3305.46,3284.8,3285.87,15877,319
1760859720000,HC2501,2890.35,2906.35,2890.35,2898.84,16551,319
1760859725000,RB2501,3286.82,3301.52,3280.64,3301.52,16351,312
1760859725000,HC2501,2899.46,2911.51,2896.16,2898.56,16299,312
1760859730000,RB2501,3302.27,3320.79,3302.03,3313.39,16143,317
1760859730000,HC2501,2899.02,2906.16,2895.22,2897.1,15738,317
1760859735000,RB2501,3312.5,3319.83,3304.97,3315,16046,316
1760859735000,HC2501,2896.2,2898.83,2878.04,2878.75,15606,316
1760859740000,RB2501,3315.36,3325.34,3309.15,3323.6,15780,315
1760859740000,HC2501,2878.55,2893.31,2878.55,2892.76,15675,315
1760859745000,RB2501,3323.83,3327.91,3317.05,3318.54,16360,314
1760859745000,HC2501,2892.66,2899.17,2876.34,2876.45,16500,314
1760859750000,RB2501,3319.18,3322.45,3309.27,3321.23,16144,317
